http://www.rdatamining.com/docs,mktrf,smb,hml,rf,umd
20140715,-0.0032,-0.0093,0.0098,0,-0.0049
20140716,0.0032,-0.006,0.0032,0,-0.0014
20140717,-0.0121,-0.0039,0.0018,0,-0.0055
20140718,0.0112,0.0049,-0.0047,0,0.0052
20140721,-0.0025,-0.0024,0.0005,0,0.0024
20140722,0.0053,0.0024,-0.0032,0,0.0028
20140723,0.0019,0.0013,-0.0075,0,-0.002
20140724,0.0005,-0.0028,0.0004,0,-0.0014
20140725,-0.0053,-0.0037,0.0016,0,-0.0023
20140728,-0.0008,-0.0047,0.0028,0,-0.0023
20140729,-0.0033,0.007,-0.0067,0,-0.0023
20140730,0.0012,0.0043,-0.0029,0,-0.0014
20140731,-0.0203,-0.002,0.0046,0,-0.0068
20140801,-0.0032,-0.0018,-0.0006,0,0.0031
20140804,0.0074,0.0002,-0.0022,0,0.0055
20140805,-0.0084,0.0077,-0.0019,0,-0.0033
20140806,0.0002,0.0037,0.0018,0,-0.0056
20140807,-0.0052,-0.0004,-0.0014,0,0.001
20140808,0.0112,-0.002,-0.0018,0,0.0007
20140811,0.004,0.0059,-0.0029,0,0
20140812,-0.0023,-0.006,0.0025,0,-0.0005
20140813,0.0069,-0.0008,-0.0024,0,0.008
20140814,0.0044,-0.0024,0.0004,0,-0.0032
20140815,0,-0.0014,-0.0015,0,0.0038
20140818,0.0093,0.006,-0.0019,0,0.0014
20140819,0.0049,-0.0013,-0.001,0,-0.0003
20140820,0.0019,-0.0064,0.0027,0,0.0003
20140821,0.0028,-0.0014,0.0082,0,-0.0039
20140822,-0.001,0.003,-0.0039,0,0.0009
20140825,0.005,-0.0023,0.0004,0,0.0028
20140826,0.0019,0.007,-0.0033,0,-0.0023
20140827,0,-0.0023,0.0015,0,0.0006
20140828,-0.0019,-0.0042,0.0009,0,0.0005
20140829,0.0039,0.0028,0.001,0,0.0006
20140902,0.0006,0.0047,-0.0009,0,0.0029
20140903,-0.0014,-0.0054,0.0023,0,-0.0014
20140904,-0.0017,-0.0014,-0.0015,0,-0.0035
20140905,0.0045,-0.0026,-0.0006,0,0.0029
20140908,-0.0022,0.0052,-0.0044,0,0.0016
20140909,-0.0072,-0.0042,-0.0002,0,0.0016
20140910,0.0045,0.002,-0.0039,0,-0.0001
20140911,0.0019,0.0049,0.0021,0,-0.0011
20140912,-0.0055,-0.0023,0.0014,0,-0.004
20140915,-0.0028,-0.0106,0.0065,0,-0.0011
20140916,0.007,-0.0039,-0.0013,0,0.0067
20140917,0.0017,0.0008,-0.002,0,0.0008
20140918,0.005,0.0001,0.0003,0,0.0006
20140919,-0.0018,-0.0097,0.0005,0,0.0001
20140922,-0.0097,-0.0057,0.0013,0,-0.0005
20140923,-0.0062,-0.0031,-0.0005,0,0.0026
20140924,0.0081,0.0008,-0.0092,0,0.0017
20140925,-0.0162,0.0008,0.0015,0,-0.0022
20140926,0.0085,-0.0004,-0.0027,0,0.0058
20140929,-0.0022,0.0017,-0.0044,0,0.0013
20140930,-0.004,-0.0101,0.0014,0,-0.0016
20141001,-0.0139,-0.0015,0.0033,0,-0.0035
20141002,0.0015,0.0101,-0.0038,0,-0.0026
20141003,0.0108,-0.0039,-0.0041,0,0.0049
20141006,-0.0026,-0.0078,0.0039,0,-0.0034
20141007,-0.0156,-0.0012,0.0012,0,0.001
20141008,0.017,0.0002,-0.0006,0,0.0028
20141009,-0.0217,-0.0042,-0.004,0,0.0004
20141010,-0.013,-0.0017,0.0055,0,-0.0041
20141013,-0.0159,0.0132,0.005,0,-0.0096
20141014,0.0028,0.0086,-0.0012,0,-0.0082
20141015,-0.0053,0.0181,-0.0131,0,-0.0069
20141016,0.0023,0.0108,0.0017,0,-0.003
20141017,0.0114,-0.0156,-0.001,0,0.0106
20141020,0.0094,0.002,-0.0033,0,0.0004
20141021,0.0198,-0.0041,0.0002,0,0.0026
20141022,-0.0085,-0.0057,0.0021,0,0.0076
20141023,0.0129,0.0052,-0.0046,0,0.0009
20141024,0.0066,-0.0046,-0.0011,0,0.0108
20141027,-0.0017,0.001,-0.0026,0,0.0034
20141028,0.0137,0.0158,-0.0001,0,-0.0029
20141029,-0.0018,-0.0002,0.0044,0,0.0028
20141030,0.006,0.0027,-0.0048,0,0
20141031,0.0123,0.0029,0.0019,0,-0.0002
20141103,-0.0001,-0.0026,-0.0006,0,0.0034
20141104,-0.0035,-0.0004,-0.0011,0,0.0052
20141105,0.0048,-0.0053,0.0086,0,-0.0021
20141106,0.0049,0.0009,-0.0048,0,0.0021
20141107,0.0009,0.0002,0.0044,0,-0.0092
20141110,0.0033,0.0019,-0.005,0,0.0062
20141111,0.001,0.0002,-0.0029,0,-0.0035
20141112,0.0007,0.0077,-0.0028,0,-0.002
20141113,-0.0003,-0.0091,-0.0033,0,0.0039
20141114,0.0006,-0.0014,0.0014,0,-0.0078
20141117,-0.0005,-0.0098,0.0027,0,0.0059
20141118,0.0051,0.0005,-0.0036,0,0.0065
20141119,-0.0021,-0.0093,-0.0006,0,-0.0006
20141120,0.0031,0.0088,-0.0002,0,-0.0073
20141121,0.0048,-0.0039,-0.0009,0,-0.0037
20141124,0.004,0.0094,-0.0057,0,0.0012
20141125,-0.0008,0.0007,-0.0004,0,0.0049
20141126,0.003,0.0009,-0.0045,0,0.0095
20141128,-0.0035,-0.0093,-0.0102,0,0.0122
20141201,-0.009,-0.0097,0.0061,0,0.0032
20141202,0.0065,0.0042,0.0005,0,0.0079
20141203,0.0046,0.0045,0.0031,0,-0.0021
20141204,-0.0017,-0.0031,0.0009,0,0.0092
20141205,0.0025,0.0057,0.0025,0,0.0041
20141208,-0.0082,-0.0059,0.0026,0,0.0112
20141209,0.0013,0.0171,-0.0028,0,-0.0039
20141210,-0.0172,-0.0062,-0.001,0,0.0066
20141211,0.0049,-0.0008,-0.002,0,0.002
20141212,-0.0155,0.0049,-0.0058,0,0.0005
20141215,-0.0068,-0.0026,0.0011,0,0.0016
20141216,-0.008,0.0062,0.006,0,-0.006
20141217,0.0215,0.0085,-0.001,0,-0.0066
20141218,0.0236,-0.0088,-0.0021,0,0.0026
20141219,0.0043,-0.0022,0.0019,0,-0.0102
20141222,0.0037,0.0019,-0.0004,0,0.0021
20141223,0.0021,-0.0026,0.0105,0,-0.0093
20141224,0.0007,0.0036,-0.0017,0,0.0074
20141226,0.0039,0.0037,-0.0032,0,0.0008
20141229,0.0013,0.0016,0.0057,0,-0.0019
20141230,-0.0048,0.0006,0.0035,0,-0.0007
20141231,-0.0093,0.005,-0.0039,0,-0.0048
20150102,-0.0011,-0.0059,0.0009,0,-0.0009
20150105,-0.0184,0.0033,-0.0063,0,0.0119
20150106,-0.0104,-0.0078,-0.0027,0,0.0048
20150107,0.0119,0.0017,-0.0065,0,0.0092
20150108,0.0181,-0.0012,-0.0027,0,0.0013
20150109,-0.0085,0.0002,-0.005,0,0.0004
20150112,-0.0079,0.0037,-0.0037,0,0.0091
20150113,-0.0019,0.0028,0.0003,0,0.0032
20150114,-0.006,0.0029,-0.0049,0,0.0007
20150115,-0.0108,-0.0095,0.0063,0,0.0076
20150116,0.0136,0.0047,-0.0014,0,-0.0025
20150120,0.0011,-0.0067,-0.0055,0,0.0073
20150121,0.0042,-0.0095,0.0055,0,-0.01
20150122,0.0158,0.0046,0.0041,0,0.0033
20150123,-0.0047,0.0052,-0.0082,0,0.0011
20150126,0.0042,0.0056,-0.0005,0,-0.0085
20150127,-0.0121,0.0067,0.0023,0,-0.0043
20150128,-0.0139,-0.0008,-0.0077,0,0.0122
20150129,0.0098,0.0024,0,0,0.0063
20150130,-0.013,-0.0077,0.0003,0,-0.0265
20150202,0.0125,-0.0046,0.0099,0,-0.008
20150203,0.0149,0.0018,0.0051,0,-0.0122
20150204,-0.0035,-0.0007,-0.002,0,0.0078
20150205,0.011,0.0048,-0.0016,0,-0.0071
20150206,-0.002,0.0007,0.0038,0,-0.008
20150209,-0.0046,-0.0039,0.0009,0,-0.0068
20150210,0.0104,-0.0031,-0.0069,0,0.0121
20150211,0.0003,-0.0011,-0.0033,0,0.0048
20150212,0.01,0.0018,-0.0009,0,-0.0046
20150213,0.0047,0.0019,-0.0029,0,-0.0134
20150217,0.0017,-0.0002,0,0,0.0001
20150218,0.0003,0.0028,-0.0081,0,0.0065
20150219,-0.0001,0.0028,-0.0035,0,-0.0055
20150220,0.0061,-0.0041,-0.0026,0,0.0057
20150223,-0.0008,0.0004,-0.0037,0,0.0095
20150224,0.0032,-0.0005,0.0069,0,-0.0004
20150225,0.0002,0.0022,-0.0051,0,-0.0101
20150226,-0.0008,0.0064,-0.0047,0,0.0032
20150227,-0.0036,-0.0021,0.0022,0,-0.0021
20150302,0.0062,0.0024,-0.0043,0,0.0035
20150303,-0.0043,-0.0031,0.003,0,-0.004
20150304,-0.0041,0.0009,-0.004,0,0.0004
20150305,0.0015,0.0024,-0.0043,0,-0.0002
20150306,-0.0129,0.0027,0.0043,0,0.0012
20150309,0.0037,0.0008,-0.0002,0,0.0082
20150310,-0.0163,0.0042,-0.0047,0,0.0047
20150311,-0.0004,0.0056,0.0052,0,-0.0003
20150312,0.0128,0.0038,0.005,0,0.0067
20150313,-0.0057,0.0021,-0.0003,0,0.0075
20150316,0.0123,-0.0077,-0.0041,0,0.0063
20150317,-0.002,0.0054,-0.0002,0,0.0021
20150318,0.0108,-0.0051,0,0,-0.0086
20150319,-0.0036,0.0088,-0.011,0,0.0095
20150320,0.0081,-0.0014,0.0054,0,-0.0039
20150323,-0.0019,0.0021,0.0024,0,-0.0051
20150324,-0.0051,0.0058,-0.0029,0,-0.0031
20150325,-0.0156,-0.0098,0.0103,0,-0.0122
20150326,-0.0022,0.0011,-0.0006,0,-0.0001
20150327,0.0032,0.005,-0.0069,0,0.0116
20150330,0.0124,0.0001,-0.0004,0,0.002
20150331,-0.0075,0.0042,0.0037,0,-0.0024
20150401,-0.0038,0.0034,0.0042,0,-0.0016
20150402,0.0035,-0.0009,0.0031,0,-0.0058
20150406,0.0061,-0.0027,-0.0015,0,-0.0131
20150407,-0.0022,-0.0019,-0.0016,0,-0.0029
20150408,0.0037,0.0053,-0.0072,0,0.0128
20150409,0.0041,-0.0069,-0.0006,0,-0.0083
20150410,0.0049,-0.0007,-0.0028,0,0.0033
20150413,-0.0038,0.005,0.0023,0,0.0005
20150414,0.0011,-0.0019,0.0019,0,-0.0118
20150415,0.0057,0.0025,0.0032,0,-0.0175
20150416,-0.0008,-0.0009,-0.0021,0,0.0058
20150417,-0.0123,-0.0046,0.0022,0,0.0009
20150420,0.0095,0.0016,-0.0027,0,0.0029
20150421,-0.001,0.0019,-0.0076,0,0.013
20150422,0.0046,-0.0037,0.0017,0,-0.0016
20150423,0.0029,0.0028,-0.0023,0,-0.0027
20150424,0.0017,-0.0051,-0.0029,0,0.0039
20150427,-0.0054,-0.007,0.0056,0,-0.0127
20150428,0.0027,0.0021,0.0102,0,-0.0075
20150429,-0.0038,-0.0074,0.0074,0,-0.0119
20150430,-0.0111,-0.0105,0.0078,0,-0.0117
20150501,0.0101,-0.003,-0.0062,0,0.0103
20150504,0.0032,0.0003,0.0024,0,0.0023
20150505,-0.0119,-0.0015,0.005,0,-0.0042
20150506,-0.0031,0.0064,-0.0013,0,0.004
20150507,0.0039,0.0006,-0.0039,0,0.0087
20150508,0.0121,-0.0056,-0.0012,0,0.0016
20150511,-0.0039,0.0068,-0.0003,0,0.0058
20150512,-0.0027,0,0.0007,0,-0.0035
20150513,0.0001,0,0.0002,0,-0.0009
20150514,0.0101,-0.001,-0.0035,0,0.0088
20150515,0.0005,-0.0024,-0.002,0,-0.0038
20150518,0.0044,0.0074,-0.0009,0,0.0074
20150519,-0.0009,-0.0012,0.0023,0,0.0088
20150520,-0.0005,0.0022,-0.0014,0,-0.002
20150521,0.0023,-0.0029,-0.0002,0,-0.0057
20150522,-0.0022,-0.0011,-0.0014,0,0.003
20150526,-0.0101,-0.0002,-0.0001,0,0.0041
20150527,0.0093,0.0033,-0.0034,0,0.0081
20150528,-0.0012,0.001,0.0013,0,0.0024
20150529,-0.0058,0.0003,0.0006,0,0.0012
20150601,0.0017,-0.0004,-0.0022,0,0.0044
20150602,-0.0002,0.0033,0.0033,0,-0.0088
20150603,0.0039,0.0087,-0.0024,0,0.0032
20150604,-0.0088,-0.001,-0.0001,0,0.0017
20150605,0.0006,0.008,0.0005,0,-0.0023
20150608,-0.0066,0.0003,0.0003,0,-0.0002
20150609,0.0002,-0.003,0.0035,0,-0.0003
20150610,0.012,0.0015,0.0019,0,-0.001
20150611,0.0021,-0.001,-0.0011,0,0.0045
20150612,-0.0063,0.0033,0.0013,0,0.001
20150615,-0.0045,0.0011,-0.0013,0,0.0031
20150616,0.0057,0.001,0,0,0.0013
20150617,0.0016,-0.0029,-0.0063,0,0.0016
20150618,0.0099,0.0021,-0.0043,0,0.0084
20150619,-0.0043,0.0055,-0.002,0,0.0039
20150622,0.0063,0.0008,-0.0006,0,0.0019
20150623,0.0012,0.0024,0.0027,0,-0.0027
20150624,-0.0079,-0.0011,0.0013,0,0.0001
20150625,-0.0025,0.0037,-0.002,0,0.0091
20150626,-0.0006,-0.0023,0.0045,0,0.0001
20150629,-0.0215,-0.0043,0.0018,0,0.0029
20150630,0.0033,0.003,-0.0067,0,0.007
20150701,0.006,-0.0077,-0.0006,0,0.0163
20150702,-0.0011,-0.0056,-0.0004,0,-0.0034
20150706,-0.0037,0.0015,-0.0055,0,0.0143
20150707,0.0053,-0.0044,-0.0025,0,-0.0039
20150708,-0.0168,-0.0003,0.0007,0,0.0058
20150709,0.0028,0.0016,-0.0003,0,0.0003
20150710,0.0124,0.0023,-0.0055,0,0.0114
20150713,0.0114,-0.0007,-0.0042,0,0
20150714,0.0047,0.0015,0.0013,0,-0.0029
20150715,-0.0019,-0.0081,-0.0008,0,0.0135
20150716,0.0078,-0.0017,-0.0062,0,0.0076
20150717,0.0005,-0.006,-0.0065,0,-0.0004
20150720,-0.0001,-0.0072,-0.0057,0,0.0139
20150721,-0.0047,0.0003,0.003,0,-0.0038
20150722,-0.0018,0.0018,0.0019,0,0.0112
20150723,-0.006,-0.0035,-0.0034,0,-0.0015
20150724,-0.0108,-0.0061,-0.0002,0,0.0106
20150727,-0.0074,-0.0025,0.0008,0,0.0023
20150728,0.0123,-0.0034,-0.0011,0,-0.009
20150729,0.0074,-0.0036,0.0052,0,-0.0102
20150730,0.0012,0.0017,-0.0026,0,0.0024
20150731,-0.0015,0.0082,-0.0099,0,0.0124
20150803,-0.0035,-0.0033,-0.0017,0,0.0103
20150804,-0.0014,0.0009,-0.0019,0,0.0027
20150805,0.0036,0.0001,-0.0044,0,0.0087
20150806,-0.0088,-0.0053,0.0199,0,-0.022
20150807,-0.0036,-0.0046,-0.0035,0,0.0112
20150810,0.0132,0.0016,0.0069,0,-0.0211
20150811,-0.0098,-0.0009,0.0043,0,0.0013
20150812,0.0007,-0.0009,-0.0027,0,-0.0104
20150813,-0.0014,-0.0043,0.0001,0,0.0138
20150814,0.0043,0.0013,0.0044,0,0.0021
20150817,0.006,0.0044,-0.0087,0,0.0073
20150818,-0.0035,-0.0064,0.0034,0,0.0022
20150819,-0.0085,-0.0012,-0.0022,0,0.0124
20150820,-0.0224,-0.0028,0.006,0,-0.004
20150821,-0.0295,0.0182,0.0014,0,-0.0012
20150824,-0.039,0.0034,-0.0043,0,-0.0001
20150825,-0.0117,0.0069,-0.0061,0,0.0091
20150826,0.0368,-0.0135,-0.0037,0,0.0046
20150827,0.024,-0.0067,0.0062,0,-0.0214
20150828,0.0023,0.0098,0.0008,0,-0.0162
20150831,-0.0074,0.0077,0.0142,0,-0.0181
20150901,-0.0291,0.0032,-0.0051,0,0.0087
20150902,0.0181,-0.0016,-0.0092,0,0.0104
20150903,0.0017,-0.0032,0.0072,0,-0.0074
20150904,-0.0139,0.0089,-0.0057,0,0.0073
20150908,0.0252,-0.0036,-0.0055,0,0.009
20150909,-0.0134,0.0016,0.0011,0,0.0031
20150910,0.0049,-0.0013,-0.0031,0,0.003
20150911,0.0044,-0.002,-0.007,0,0.0126
20150914,-0.0041,0.0003,0.0001,0,0.0048
20150915,0.0122,-0.0018,0.0025,0,-0.0039
20150916,0.0084,0.0001,0.0044,0,-0.0175
20150917,-0.0017,0.0089,-0.015,0,0.0109
20150918,-0.0162,0.0046,-0.0096,0,0.0131
20150921,0.0036,-0.0094,0.0121,0,-0.0012
20150922,-0.0129,-0.0027,0.0014,0,0.0039
20150923,-0.0027,-0.0017,-0.0014,0,0.02
20150924,-0.0036,0.0025,0.0056,0,-0.0056
20150925,-0.0022,-0.0165,0.0188,0,-0.0057
20150928,-0.0263,-0.0027,0.0117,0,-0.0027
20150929,-0.0007,-0.0072,0.0071,0,-0.0039
20150930,0.0188,-0.0043,-0.0048,0,0.0037
20151001,0.0013,-0.0045,-0.0005,0,0.0065
20151002,0.0148,0.0034,-0.0084,0,-0.022
20151005,0.0193,0.0062,0.0077,0,-0.0204
20151006,-0.0043,-0.0023,0.0172,0,-0.0313
20151007,0.0094,0.007,-0.0024,0,-0.0036
20151008,0.0084,0.0024,0.0076,0,-0.0157
20151009,0.0012,0.0021,-0.0108,0,0.0042
20151012,0.0006,-0.004,-0.0007,0,0.0188
20151013,-0.0074,-0.0073,0.0069,0,-0.0021
20151014,-0.006,-0.0026,-0.0002,0,-0.0075
20151015,0.0156,0.0066,-0.0015,0,0.0064
20151016,0.0036,-0.0049,-0.0035,0,0.008
20151019,0,0.0016,-0.0071,0,0.0134
20151020,-0.0015,0.0002,0.0121,0,-0.0107
20151021,-0.0074,-0.0087,-0.0018,0,0.0042
20151022,0.015,-0.0078,0.0047,0,-0.0076
20151023,0.0109,-0.0001,-0.006,0,0.01
20151026,-0.002,-0.0036,-0.0072,0,0.0178
20151027,-0.0042,-0.0087,-0.0088,0,0.0171
20151028,0.0143,0.0141,0.0064,0,-0.0071
20151029,-0.002,-0.0089,0.0009,0,-0.0047
20151030,-0.0041,0.0023,-0.0054,0,-0.0106
20151102,0.0125,0.0085,-0.0002,0,-0.0101
20151103,0.0032,0.0044,0.0021,0,-0.0157
20151104,-0.0026,0.0034,-0.0033,0,0.007
20151105,-0.0008,0.0003,0.0045,0,0.0108
20151106,0.0014,0.0082,0.0029,0,0.0034
20151109,-0.0095,-0.0021,-0.0005,0,0.0031
20151110,0.0013,-0.0001,0.0026,0,0.0092
20151111,-0.0043,-0.0052,-0.0018,0,0.014
20151112,-0.0145,-0.0051,-0.0045,0,0.0068
20151113,-0.0106,0.003,0.0038,0,-0.0066
20151116,0.0139,-0.0057,0.0046,0,-0.0104
20151117,-0.0011,-0.0012,-0.0066,0,0.0087
20151118,0.0161,0,-0.0008,0,-0.0055
20151119,-0.0013,-0.0026,-0.0011,0,0.0023
20151120,0.0035,0.0043,-0.0041,0,0.009
20151123,-0.0001,0.0066,-0.0036,0,0.0005
20151124,0.0021,0.007,0.0027,0,-0.0136
20151125,0.0009,0.0087,-0.0055,0,-0.0005
20151127,0.0009,0.0022,-0.0029,0,0.0078
20151130,-0.0047,0.0014,0.0069,0,-0.0067
20151201,0.0097,-0.0066,0.0025,0,0.0048
20151202,-0.0101,0.0025,-0.007,0,0.0098
20151203,-0.015,-0.0021,0.0044,0,-0.0008
20151204,0.0186,-0.0104,-0.0052,0,0.0197
20151207,-0.0084,-0.0086,-0.0066,0,0.0069
20151208,-0.0059,0.0048,-0.0123,0,0.0106
20151209,-0.0083,-0.0033,0.0041,0,-0.0146
20151210,0.003,0.0011,-0.0022,0,-0.0055
20151211,-0.0203,-0.0022,-0.0006,0,0.0046
20151214,0.0029,-0.0105,-0.0019,0,0.0144
20151215,0.011,0.0003,0.0076,0,0.0002
20151216,0.0147,0.0001,-0.0064,0,-0.0019
20151217,-0.0146,0.0038,-0.0031,0,0.0071
20151218,-0.017,0.0076,-0.0039,0,-0.0078
20151221,0.0074,-0.0017,-0.0005,0,-0.0004
20151222,0.0089,-0.0004,0.0051,0,-0.011
20151223,0.013,0.0013,0.0059,0,-0.0191
20151224,-0.0011,0.003,-0.0003,0,0.0009
20151228,-0.0029,-0.0048,-0.0038,0,0.0141
20151229,0.0105,0.0009,-0.0031,0,0.0023
20151230,-0.0074,-0.0017,-0.0013,0,0.0051
20151231,-0.0092,-0.0024,0.0024,0,-0.0097
20160104,-0.0159,-0.0083,0.0053,0,-0.0193
20160105,0.0012,-0.0022,0,0,0.0065
20160106,-0.0135,-0.0013,-0.0001,0,0.0191
20160107,-0.0244,-0.0029,0.0008,0,0.0088
20160108,-0.0111,-0.0047,-0.0003,0,-0.0012
20160111,-0.0006,-0.0065,0.0034,0,0.0165
20160112,0.0071,-0.004,-0.0077,0,0.0102
20160113,-0.0267,-0.007,0.0078,0,0.0014
20160114,0.0165,-0.0001,-0.0041,0,-0.0059
20160115,-0.0214,0.0042,-0.0021,0,0.0037
20160119,-0.002,-0.0134,-0.0007,0,0.0159
20160120,-0.0094,0.0186,-0.0124,0,-0.0004
20160121,0.0045,-0.0049,0.0001,0,-0.0269
20160122,0.0208,0.0022,-0.0019,0,-0.0018
20160125,-0.0171,-0.0036,-0.0098,0,0.0158
20160126,0.0152,0.0038,0.0122,0,-0.0195
20160127,-0.0111,-0.0054,0.0172,0,-0.005
20160128,0.0049,-0.0047,0.0127,0,0.004
20160129,0.0257,0.0047,0.0037,0,-0.012
20160201,-0.0004,-0.0021,-0.0095,0.00001,0.0037
20160202,-0.02,-0.0003,-0.0034,0.00001,0.0125
20160203,0.0046,-0.0032,0.0044,0.00001,-0.0241
20160204,0.0027,0.0021,0.0033,0.00001,-0.0218
20160205,-0.0206,-0.0111,0.0175,0.00001,-0.0079
20160208,-0.0151,-0.0003,0.0089,0.00001,0.012
20160209,-0.001,-0.0047,-0.0029,0.00001,0.0184
20160210,0.0001,-0.0005,-0.0056,0.00001,0.0076
20160211,-0.0117,0.005,-0.0148,0.00001,0.0054
20160212,0.0198,-0.0054,0.0115,0.00001,-0.0127
20160216,0.0178,0.0055,-0.0055,0.00001,-0.0139
20160217,0.0175,-0.0005,-0.0063,0.00001,-0.0233
20160218,-0.0051,0,0.0021,0.00001,0.001
20160219,0.0006,0.0043,-0.0062,0.00001,0.0147
20160222,0.0143,-0.0026,0.0024,0.00001,-0.0163
20160223,-0.0122,0.0047,-0.0052,0.00001,0.0153
20160224,0.0053,0.0068,-0.0032,0.00001,-0.0019
20160225,0.011,-0.0043,0.0023,0.00001,0.0047
20160226,-0.0001,0.008,0.0026,0.00001,-0.0201
20160229,-0.0069,0.0066,0.0026,0.00001,-0.0081
20160301,0.0234,-0.0063,0.003,0.00001,-0.0017
20160302,0.0054,0.005,0.0071,0.00001,-0.0263
20160303,0.0051,0.0044,0.0065,0.00001,-0.0205
20160304,0.0037,0.0028,0.0029,0.00001,-0.0106
20160307,0.0021,0.0121,0.0054,0.00001,-0.0241
20160308,-0.0127,-0.0115,-0.0049,0.00001,0.0365
20160309,0.005,0.0004,0.0038,0.00001,-0.001
20160310,-0.0011,-0.0081,0.0063,0.00001,0.006
20160311,0.0169,0.0027,0.0019,0.00001,-0.0195
20160314,-0.0012,-0.0007,-0.0087,0.00001,-0.0009
20160315,-0.0036,-0.0143,0.0067,0.00001,0.0223
20160316,0.0063,0.001,-0.0004,0.00001,-0.0117
20160317,0.0072,0.0084,0.0058,0.00001,-0.0091
20160318,0.0054,0.0034,-0.0019,0.00001,-0.0084
20160321,0.001,-0.002,-0.0031,0.00001,-0.0017
20160322,-0.0005,-0.0001,-0.0044,0.00001,-0.0008
20160323,-0.0086,-0.0117,-0.0009,0.00001,0.0317
20160324,0,0.0047,-0.0006,0.00001,-0.0057
20160328,0.0004,-0.0003,0.0014,0.00001,0.0086
20160329,0.0107,0.0177,-0.0118,0.00001,-0.0017
20160330,0.0041,-0.0028,0.0015,0.00001,0.0006
20160331,-0.0011,0.0044,-0.0048,0.00001,-0.0111
20160401,0.0064,-0.0025,-0.0062,0,0.0112
20160404,-0.0041,-0.0025,-0.0074,0,0.0051
20160405,-0.0094,-0.0008,-0.0036,0,0.0018
20160406,0.0114,0.0017,-0.0082,0,-0.0147
20160407,-0.0123,-0.0005,-0.0035,0,0.0029
20160408,0.0029,0.0002,0.0068,0,-0.0065
20160411,-0.0028,-0.001,0.0095,0,0.0007
20160412,0.0099,-0.0007,0.0085,0,-0.0139
20160413,0.0123,0.0084,0.0036,0,-0.0134
20160414,0.0003,-0.0028,0.0018,0,-0.0014
20160415,-0.0004,0.0033,-0.0033,0,0.0044
20160418,0.0065,0.0009,-0.0019,0,-0.0034
20160419,0.0029,-0.0036,0.0148,0,-0.0061
20160420,0.0015,-0.001,0.0054,0,-0.0105
20160421,-0.0047,0.0011,-0.0059,0,-0.0106
20160422,0.0012,0.0082,0.0049,0,-0.0125
20160425,-0.0024,-0.0058,-0.0018,0,0.0155
20160426,0.0029,0.0066,0.0078,0,-0.0085
20160427,0.0021,0.0009,0.0068,0,-0.0065
20160428,-0.0096,-0.0016,0.0005,0,0.0074
20160429,-0.005,-0.0014,0.0038,0,0.007
20160502,0.0078,-0.0001,-0.0036,0.00001,0.0098
20160503,-0.0105,-0.0066,-0.005,0.00001,0.016
20160504,-0.0066,-0.0015,0.0006,0.00001,0.0131
20160505,-0.0008,-0.005,0.0009,0.00001,0.0027
20160506,0.0038,0.0005,0.0024,0.00001,0.0033
20160509,0.0005,0.0036,-0.0148,0.00001,0.0095
20160510,0.0126,-0.004,0.0047,0.00001,-0.0066
20160511,-0.0089,-0.0036,0.0078,0.00001,0.0041
20160512,-0.0011,-0.006,0.0014,0.00001,0.013
20160513,-0.0082,0.0038,-0.0066,0.00001,0.0006
20160516,0.0099,0.0028,-0.0024,0.00001,-0.0077
20160517,-0.0095,-0.0078,0.0061,0.00001,-0.0156
20160518,0.001,0.0011,0.0084,0.00001,0.0031
20160519,-0.0033,-0.0032,-0.0029,0.00001,0.0031
20160520,0.0075,0.009,-0.0029,0.00001,-0.0122
20160523,-0.0018,0.0026,-0.0032,0.00001,-0.0024
20160524,0.0143,0.0069,-0.0034,0.00001,0.0006
20160525,0.0072,-0.0021,0.0058,0.00001,-0.0154
20160526,-0.0004,-0.0009,-0.0051,0.00001,0.0045
20160527,0.0049,0.0033,-0.0022,0.00001,-0.0023
20160531,-0.0001,0.0051,-0.0036,0.00001,-0.0062
20160601,0.002,0.0065,-0.0025,0.00001,-0.0013
20160602,0.0035,0.0032,-0.0059,0.00001,-0.0064
20160603,-0.0038,-0.0013,-0.0009,0.00001,0.0062
20160606,0.006,0.0068,0.0032,0.00001,-0.0138
20160607,0.0012,0.0019,0.0011,0.00001,0
20160608,0.0037,0.0045,-0.0012,0.00001,0.0055
20160609,-0.0027,-0.004,-0.0022,0.00001,0.0119
20160610,-0.0105,-0.0035,-0.0018,0.00001,0.0156
20160613,-0.0083,-0.0036,0.001,0.00001,0.0024
20160614,-0.0019,0.0027,-0.0071,0.00001,0.0057
20160615,-0.0011,0.0025,-0.0005,0.00001,-0.0051
20160616,0.0024,-0.0034,-0.004,0.00001,0.0048
20160617,-0.003,-0.001,0.0094,0.00001,-0.0095
20160620,0.0071,0.0061,-0.0001,0.00001,-0.0031
20160621,0.0021,-0.0062,0.005,0.00001,0.0055
20160622,-0.002,-0.0031,0.0008,0.00001,0.0012
20160623,0.0145,0.005,0.0043,0.00001,-0.0109
20160624,-0.037,0.0014,-0.0114,0.00001,0.0202
20160627,-0.0207,-0.0095,-0.0067,0.00001,0.0282
20160628,0.0176,-0.0039,0.0015,0.00001,-0.0152
20160629,0.018,0.0027,-0.0006,0.00001,-0.007
20160630,0.0142,0.0035,0.0045,0.00001,0.007
20160701,0.0024,0.0053,-0.0041,0.00001,-0.0101
